class_name,pageid,title,url,local_path,width,height,mime,license_short,license_url,artist,credit,attribution_required,usage_terms,download_ok
pizza,63403769,"File:2017-09-27 Pizza hut, Food court, Albufeira Shopping, Albufeira.JPG",https://upload.wikimedia.org/wikipedia/commons/3/3b/2017-09-27_Pizza_hut%2C_Food_court%2C_Albufeira_Shopping%2C_Albufeira.JPG,data/wild_images/pizza/63403769_4093dd8427.jpg,4608,3456,image/jpeg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"<table style=""margin: 1.5em auto; width:60%; background-color:#CCCCCC; border:2px solid #aaaaaa; padding:1px;"" cellspacing=""10"">

<tbody><tr>
<td align=""center""><span typeof=""mw:File""><a href=""//commons.wikimedia.org/wiki/File:Flag-globe-2.gif"" class=""mw-file-description""><img src=""https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Flag-globe-2.gif/120px-Flag-globe-2.gif"" decoding=""async"" width=""80"" height=""79"" class=""mw-file-element"" srcset=""https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Flag-globe-2.gif/250px-Flag-globe-2.gif 2x"" data-file-width=""257"" data-file-height=""254""></a></span>
<p><b>Kolforn</b> <small>(<a href=""//commons.wikimedia.org/wiki/User:Kolforn"" title=""User:Kolforn"">Kolforn</a>)</small><br>
<i>I'd appreciate if you could mail me <b>(Kolforn@gmail.com)</b> if you want to use this picture out of the Wikimedia project scope.</i>
</p>
</td></tr></tbody></table>
<div class=""responsive-license-cc layouttemplate licensetpl"" dir=""ltr"" lang=""en""><div class=""rlicense-icons""><span class=""skin-invert"" typeof=""mw:File""><span title=""w:en:Creative Commons""><img alt=""w:en:Creative Commons"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/CC_some_rights_reserved.svg/120px-CC_some_rights_reserved.svg.png"" decoding=""async"" width=""90"" height=""36"" class=""mw-file-element"" srcset=""https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/CC_some_rights_reserved.svg/250px-CC_some_rights_reserved.svg.png 1.5x"" data-file-width=""744"" data-file-height=""300""></span></span><br>
<span class=""skin-invert"" typeof=""mw:File""><span title=""attribution""><img alt=""attribution"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Cc-by_new_white.svg/40px-Cc-by_new_white.svg.png"" decoding=""async"" width=""24"" height=""24"" class=""mw-file-element"" srcset=""https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Cc-by_new_white.svg/60px-Cc-by_new_white.svg.png 2x"" data-file-width=""64"" data-file-height=""64""></span></span> <span class=""skin-invert"" typeof=""mw:File""><span title=""share alike""><img alt=""share alike"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Cc-sa_white.svg/40px-Cc-sa_white.svg.png"" decoding=""async"" width=""24"" height=""24"" class=""mw-file-element"" srcset=""https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Cc-sa_white.svg/60px-Cc-sa_white.svg.png 2x"" data-file-width=""64"" data-file-height=""64""></span></span></div><div class=""rlicense-text""><div class=""rlicense-declaration"">This file is licensed under the <a href=""https://en.wikipedia.org/wiki/en:Creative_Commons"" class=""extiw"" title=""w:en:Creative Commons"">Creative Commons</a> <a href=""//creativecommons.org/licenses/by-sa/4.0/deed.en"" class=""extiw"" title=""creativecommons:by-sa/4.0/deed.en"">Attribution-Share Alike 4.0 International</a> license.</div><div class=""rlicense-desc"" style=""text-align:start;"" lang=""en"">
<dl><dd>You are free:
<ul><li><b>to share</b> – to copy, distribute and transmit the work</li>
<li><b>to remix</b> – to adapt the work</li></ul></dd>
<dd>Under the following conditions:
<ul><li><b>attribution</b> – You must give appropriate credit, provide a link to the license, and indicate if changes were made. You may do so in any reasonable manner, but not in any way that suggests the licensor endorses you or your use.</li>
<li><b>share alike</b> – If you remix, transform, or build upon the material, you must distribute your contributions under the <a href=""https://creativecommons.org/share-your-work/licensing-considerations/compatible-licenses"" class=""extiw"" title=""ccorg:share-your-work/licensing-considerations/compatible-licenses"">same or compatible license</a> as the original.</li></ul></dd></dl></div><span class=""licensetpl_link"" style=""display:none;"">https://creativecommons.org/licenses/by-sa/4.0</span><span class=""licensetpl_short"" style=""display:none;"">CC BY-SA 4.0 </span><span class=""licensetpl_long"" style=""display:none;"">Creative Commons Attribution-Share Alike 4.0 </span><span class=""licensetpl_link_req"" style=""display:none;"">true</span><span class=""licensetpl_attr_req"" style=""display:none;"">true</span></div></div>","<span class=""int-own-work"" lang=""en"">Own work</span>",true,Creative Commons Attribution-Share Alike 4.0,True
pizza,35977866,File:Pizza preparation.jpg,https://upload.wikimedia.org/wikipedia/commons/8/8c/Pizza_preparation.jpg,data/wild_images/pizza/35977866_3101cf58ca.jpg,2448,3264,image/jpeg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"<a href=""//commons.wikimedia.org/wiki/User:Rberchie"" title=""User:Rberchie"">Rberchie</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",true,Creative Commons Attribution-Share Alike 4.0,True
pizza,144865190,File:Happy pizza ! ;-).jpg,https://upload.wikimedia.org/wikipedia/commons/3/36/Happy_pizza_%21_%3B-%29.jpg,data/wild_images/pizza/144865190_a9453e5e16.jpg,2592,1936,image/jpeg,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Burgermac,"<a rel=""nofollow"" class=""external free"" href=""https://www.flickr.com/photos/burgermac/5135182543/"">https://www.flickr.com/photos/burgermac/5135182543/</a>",true,Creative Commons Attribution 2.0,True
pizza,92403115,File:HK food dinner Pizza Hut July 2020 SS2 02.jpg,https://upload.wikimedia.org/wikipedia/commons/b/bb/HK_food_dinner_Pizza_Hut_July_2020_SS2_02.jpg,data/wild_images/pizza/92403115_9dd84ceed6.jpg,4128,3096,image/jpeg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Koraumh_Teonuye&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Koraumh Teonuye (page does not exist)"">Koraumh Teonuye</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",true,Creative Commons Attribution-Share Alike 4.0,True
pizza,38911675,"File:Pizza cake in pan, Windsor, Ontario.JPG",https://upload.wikimedia.org/wikipedia/commons/9/90/Pizza_cake_in_pan%2C_Windsor%2C_Ontario.JPG,data/wild_images/pizza/38911675_7352ad9a3c.jpg,2144,1608,image/jpeg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"<a href=""//commons.wikimedia.org/wiki/User:Crisco_1492"" title=""User:Crisco 1492"">Crisco 1492</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",true,Creative Commons Attribution-Share Alike 4.0,True
pizza,40986165,File:Indian chicken pizza.jpg,https://upload.wikimedia.org/wikipedia/commons/5/57/Indian_chicken_pizza.jpg,data/wild_images/pizza/40986165_b2b3d659e5.jpg,960,1280,image/jpeg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Hiba_Umair&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Hiba Umair (page does not exist)"">Hiba Umair</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",true,Creative Commons Attribution-Share Alike 4.0,True
pizza,160260772,File:Central Market Pizza Hut food and drinks 22-02-2025.jpg,https://upload.wikimedia.org/wikipedia/commons/4/42/Central_Market_Pizza_Hut_food_and_drinks_22-02-2025.jpg,data/wild_images/pizza/160260772_b4842c1979.jpg,8064,6048,image/jpeg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"<a href=""//commons.wikimedia.org/wiki/User:LN9267"" title=""User:LN9267"">LN9267</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",true,Creative Commons Attribution-Share Alike 4.0,True
pizza,165664043,File:Pizza Keju Paperoni.jpg,https://upload.wikimedia.org/wikipedia/commons/e/ec/Pizza_Keju_Paperoni.jpg,data/wild_images/pizza/165664043_623112d6ca.jpg,3024,4032,image/jpeg,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,"<a href=""//commons.wikimedia.org/wiki/User:Fhikri_Latifi"" title=""User:Fhikri Latifi"">Fhikri Latifi</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",false,"Creative Commons Zero, Public Domain Dedication",True
pizza,24281615,"File:Pizza Express, Marylebone, London.jpg",https://upload.wikimedia.org/wikipedia/commons/d/d7/Pizza_Express%2C_Marylebone%2C_London.jpg,data/wild_images/pizza/24281615_fed281e0fe.jpg,2848,2136,image/jpeg,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/55935853@N00"">Ewan Munro</a> from London, UK","<p><a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/photos/55935853@N00/3315212503/"">Pizza Express, Marylebone, London</a>
</p>
<ul><li>Uploaded by <a href=""//commons.wikimedia.org/wiki/User:Tm"" title=""User:Tm"">tm</a></li></ul>",true,Creative Commons Attribution-Share Alike 2.0,True
pizza,143230273,File:Hawaiian pizza 2023.jpg,https://upload.wikimedia.org/wikipedia/commons/5/52/Hawaiian_pizza_2023.jpg,data/wild_images/pizza/143230273_de6acfcc77.jpg,3456,4608,image/jpeg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Roderick Suñaz Sumalinog,"<span class=""int-own-work"" lang=""en"">Own work</span>",true,Creative Commons Attribution-Share Alike 4.0,True
pizza,119114849,File:Giorgio's Pizza - June 2022 - Sarah Stierch 09.jpg,https://upload.wikimedia.org/wikipedia/commons/0/01/Giorgio%27s_Pizza_-_June_2022_-_Sarah_Stierch_09.jpg,data/wild_images/pizza/119114849_6c0a6fba70.jpg,4031,3023,image/jpeg,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,"<a href=""//commons.wikimedia.org/wiki/User:Missvain"" title=""User:Missvain"">Missvain</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",true,Creative Commons Attribution 4.0,True
pizza,92403117,File:HK food dinner Pizza Hut July 2020 SS2 03.jpg,https://upload.wikimedia.org/wikipedia/commons/9/93/HK_food_dinner_Pizza_Hut_July_2020_SS2_03.jpg,data/wild_images/pizza/92403117_46f26dbce4.jpg,3096,4128,image/jpeg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Koraumh_Teonuye&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Koraumh Teonuye (page does not exist)"">Koraumh Teonuye</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",true,Creative Commons Attribution-Share Alike 4.0,True
pizza,31308724,File:Pizza girls in Venice.jpg,https://upload.wikimedia.org/wikipedia/commons/b/bc/Pizza_girls_in_Venice.jpg,data/wild_images/pizza/31308724_aa2054ba95.jpg,4288,2848,image/jpeg,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/22666220@N00"">Giorgio Minguzzi</a> from Italy","<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/photos/iz4aks/5503235971/"">PIzza Girls in Venice</a>",true,Creative Commons Attribution-Share Alike 2.0,True
pizza,108799064,File:L&B Spumoni Gardens pizza (41436).jpg,https://upload.wikimedia.org/wikipedia/commons/d/d5/L%26B_Spumoni_Gardens_pizza_%2841436%29.jpg,data/wild_images/pizza/108799064_1a125b9f6e.jpg,4014,2980,image/jpeg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"<a href=""//commons.wikimedia.org/wiki/User:Rhododendrites"" title=""User:Rhododendrites"">Rhododendrites</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",true,Creative Commons Attribution-Share Alike 4.0,True
pizza,130049834,File:Sideways Pizza Slice on Pavement.png,https://upload.wikimedia.org/wikipedia/commons/3/3c/Sideways_Pizza_Slice_on_Pavement.png,data/wild_images/pizza/130049834_d33b47fae2.png,376,422,image/png,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:StairsHere22&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:StairsHere22 (page does not exist)"">StairsHere22</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",true,Creative Commons Attribution-Share Alike 4.0,True
pizza,131676855,"File:Pizza Nápoles, Mazatlán, 8 de mayo de 2023 04.jpg",https://upload.wikimedia.org/wikipedia/commons/9/9c/Pizza_N%C3%A1poles%2C_Mazatl%C3%A1n%2C_8_de_mayo_de_2023_04.jpg,data/wild_images/pizza/131676855_7d6a68af8b.jpg,4128,2322,image/jpeg,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,"<a href=""//commons.wikimedia.org/wiki/User:El_Nuevo_Doge"" title=""User:El Nuevo Doge"">El Nuevo Doge</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",false,"Creative Commons Zero, Public Domain Dedication",True
pizza,122972021,File:Acre Pizza - Sebastopol - September 2022 - Sarah Stierch 05.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9e/Acre_Pizza_-_Sebastopol_-_September_2022_-_Sarah_Stierch_05.jpg,data/wild_images/pizza/122972021_f279ba26ee.jpg,3024,4032,image/jpeg,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,"<a href=""//commons.wikimedia.org/wiki/User:Missvain"" title=""User:Missvain"">Missvain</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",true,Creative Commons Attribution 4.0,True
pizza,109901650,File:HK baked pizza from 佳寶食品 Kai Bo Food Supermarket goods defrost food September 2021 SS2 02.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a7/HK_baked_pizza_from_%E4%BD%B3%E5%AF%B6%E9%A3%9F%E5%93%81_Kai_Bo_Food_Supermarket_goods_defrost_food_September_2021_SS2_02.jpg,data/wild_images/pizza/109901650_986a4c2529.jpg,4128,3096,image/jpeg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"<a href=""//commons.wikimedia.org/wiki/User:LUAMNG_aharmz"" title=""User:LUAMNG aharmz"">LUAMNG aharmz</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",true,Creative Commons Attribution-Share Alike 4.0,True
pizza,110485716,File:Pepperoni Pizza - Rannaghor.jpg,https://upload.wikimedia.org/wikipedia/commons/7/79/Pepperoni_Pizza_-_Rannaghor.jpg,data/wild_images/pizza/110485716_d24578c80f.jpg,2268,3174,image/jpeg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Angkeet&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Angkeet (page does not exist)"">Angkeet</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",true,Creative Commons Attribution-Share Alike 4.0,True
sushi,96003794,File:Sushi in Echigo Yuzawa.jpg,https://upload.wikimedia.org/wikipedia/commons/f/fd/Sushi_in_Echigo_Yuzawa.jpg,data/wild_images/sushi/96003794_6186e88a4d.jpg,3024,4032,image/jpeg,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,"<a href=""//commons.wikimedia.org/wiki/User:Syced"" title=""User:Syced"">Syced</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",false,"Creative Commons Zero, Public Domain Dedication",True
sushi,3735081,File:Sushi seaweed in box.JPG,https://upload.wikimedia.org/wikipedia/commons/0/06/Sushi_seaweed_in_box.JPG,data/wild_images/sushi/3735081_76bdf22adb.jpg,2272,1704,image/jpeg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"<a href=""//commons.wikimedia.org/wiki/User:BrokenSphere"" title=""User:BrokenSphere"">BrokenSphere</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",true,Creative Commons Attribution-Share Alike 3.0,True
sushi,128297873,File:Sushi-Janaria.jpg,https://upload.wikimedia.org/wikipedia/commons/4/49/Sushi-Janaria.jpg,data/wild_images/sushi/128297873_01199b8569.jpg,265,190,image/jpeg,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,"<a rel=""nofollow"" class=""external free"" href=""https://pixabay.com/users/openclipart-vectors-30363/"">https://pixabay.com/users/openclipart-vectors-30363/</a>","<a rel=""nofollow"" class=""external free"" href=""https://pixabay.com/vectors/sushi-chopsticks-fish-food-japan-154528/"">https://pixabay.com/vectors/sushi-chopsticks-fish-food-japan-154528/</a>",false,"Creative Commons Zero, Public Domain Dedication",True
sushi,80212085,File:Sashimi and sushi combo (3273983622).jpg,https://upload.wikimedia.org/wikipedia/commons/b/b7/Sashimi_and_sushi_combo_%283273983622%29.jpg,data/wild_images/sushi/80212085_bfadb4c470.jpg,3456,2304,image/jpeg,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/54359128@N00"">Geoff Peters</a> from Vancouver, BC, Canada","<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/photos/gpeters/3273983622/"">sashimi and sushi combo</a>",true,Creative Commons Attribution 2.0,True
sushi,149395395,File:Sushi at Osaka Teppanyaki.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b5/Sushi_at_Osaka_Teppanyaki.jpg,data/wild_images/sushi/149395395_9bdfc24804.jpg,4608,3456,image/jpeg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:JIP&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:JIP (page does not exist)"">JIP</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",true,Creative Commons Attribution-Share Alike 4.0,True
sushi,94412798,File:HK Kowloon West 奧運站 Olympic Station concourse shop Sushi Takeaway food September 2020 SS2 02.jpg,https://upload.wikimedia.org/wikipedia/commons/4/4e/HK_Kowloon_West_%E5%A5%A7%E9%81%8B%E7%AB%99_Olympic_Station_concourse_shop_Sushi_Takeaway_food_September_2020_SS2_02.jpg,data/wild_images/sushi/94412798_011a8a231b.jpg,4128,3096,image/jpeg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"<a href=""//commons.wikimedia.org/wiki/User:Auyansang_Fundz_200020"" title=""User:Auyansang Fundz 200020"">Auyansang Fundz 200020</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",true,Creative Commons Attribution-Share Alike 4.0,True
sushi,158682462,File:JP 日本 Japan 沖繩 OKINAWA Ashibinaa 豐見城市 Tomigusuku shop Muten Kura Sushi 食品 food January 2025 R12S 217.jpg,https://upload.wikimedia.org/wikipedia/commons/1/1e/JP_%E6%97%A5%E6%9C%AC_Japan_%E6%B2%96%E7%B9%A9_OKINAWA_Ashibinaa_%E8%B1%90%E8%A6%8B%E5%9F%8E%E5%B8%82_Tomigusuku_shop_Muten_Kura_Sushi_%E9%A3%9F%E5%93%81_food_January_2025_R12S_217.jpg,data/wild_images/sushi/158682462_c153f2caff.jpg,4000,3000,image/jpeg,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,"<a href=""//commons.wikimedia.org/wiki/User:Naha_Mama_Pavilionz"" title=""User:Naha Mama Pavilionz"">Naha Mama Pavilionz</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",false,"Creative Commons Zero, Public Domain Dedication",True
sushi,124735523,File:Sushi & Chasoba Set (13822412354).jpg,https://upload.wikimedia.org/wikipedia/commons/f/f3/Sushi_%26_Chasoba_Set_%2813822412354%29.jpg,data/wild_images/sushi/124735523_dde666bc2d.jpg,7200,4800,image/jpeg,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/30216515@N05"">LeonardKong</a>","<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/photos/30216515@N05/13822412354/"">Sushi &amp; Chasoba Set</a>",true,Creative Commons Attribution 2.0,True
sushi,1707417,File:Yedo sushi for bento 3 by ayustety in Paris.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c1/Yedo_sushi_for_bento_3_by_ayustety_in_Paris.jpg,data/wild_images/sushi/1707417_6d9ede7aae.jpg,3888,2592,image/jpeg,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/photos/ayustety/"">ayustety</a> from <a href=""//commons.wikimedia.org/wiki/Paris"" title=""Paris"">Paris</a>","<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/photos/ayustety/337332470/"">Flickr</a>",true,Creative Commons Attribution-Share Alike 2.0,True
